"scenario","narrative","region","sector","year","Palma_ratio","gini"
"Baseline","SSP2","Colombia","non-thermal",2045,2.14199131825608,0.42081403516225
"Baseline","SSP2","Colombia","non-thermal",2050,1.89720037774254,0.401446405021526
"Baseline","SSP2","EU-12","cooling",2015,0.541549970989747,0.173857212323956
"Baseline","SSP2","EU-12","cooling",2020,0.470234580068693,0.13708057928943
"Baseline","SSP2","EU-12","cooling",2025,0.439633366354727,0.122251241110556
"Baseline","SSP2","EU-12","cooling",2030,0.416076862281929,0.110010288718954
"Baseline","SSP2","EU-12","cooling",2035,0.397913378126352,0.0999800046891054
"Baseline","SSP2","EU-12","cooling",2040,0.384258112776164,0.0921290980627063
"Baseline","SSP2","EU-12","cooling",2045,0.373039709098037,0.0853316035151807
"Baseline","SSP2","EU-12","cooling",2050,0.364302707094633,0.079987101437876
"Baseline","SSP2","EU-12","heating",2015,0.885128281680886,0.264037034972309
"Baseline","SSP2","EU-12","heating",2020,0.792287880931448,0.236044897249868
"Baseline","SSP2","EU-12","heating",2025,0.735255646801615,0.222734777847616
"Baseline","SSP2","EU-12","heating",2030,0.686790866264875,0.2108827379929
"Baseline","SSP2","EU-12","heating",2035,0.641945519674593,0.199088494208763
"Baseline","SSP2","EU-12","heating",2040,0.603832525457473,0.188321160713569
"Baseline","SSP2","EU-12","heating",2045,0.571557061680078,0.178298029951933
"Baseline","SSP2","EU-12","heating",2050,0.54455561484478,0.169468209118893
"Baseline","SSP2","EU-12","non-thermal",2015,1.00153463248192,0.285365580710761
"Baseline","SSP2","EU-12","non-thermal",2020,0.894433283414726,0.257070010265725
"Baseline","SSP2","EU-12","non-thermal",2025,0.834505592052134,0.244770644259265
"Baseline","SSP2","EU-12","non-thermal",2030,0.776966073821488,0.232557878750181
"Baseline","SSP2","EU-12","non-thermal",2035,0.725296462893194,0.220750051350934
"Baseline","SSP2","EU-12","non-thermal",2040,0.683788045744736,0.210684454016245
"Baseline","SSP2","EU-12","non-thermal",2045,0.644945710349384,0.200341055394134
"Baseline","SSP2","EU-12","non-thermal",2050,0.616489904054529,0.192354889592138
"Baseline","SSP2","EU-15","cooling",2015,0.360325574716875,0.0801538435223097
"Baseline","SSP2","EU-15","cooling",2020,0.346607269981663,0.0659114286559722
"Baseline","SSP2","EU-15","cooling",2025,0.342760015716136,0.0632584899076164
"Baseline","SSP2","EU-15","cooling",2030,0.338707881972652,0.0606427065180501
"Baseline","SSP2","EU-15","cooling",2035,0.334688510473039,0.0581426932944817
"Baseline","SSP2","EU-15","cooling",2040,0.330516712181367,0.0556166319444497
"Baseline","SSP2","EU-15","cooling",2045,0.326299993579605,0.0530640635331128
"Baseline","SSP2","EU-15","cooling",2050,0.322042845830628,0.050470252155479
"Baseline","SSP2","EU-15","heating",2015,0.360340337403117,0.0801663572881431
"Baseline","SSP2","EU-15","heating",2020,0.351069529822097,0.0686745719042138
"Baseline","SSP2","EU-15","heating",2025,0.346992629126828,0.0659855754294423
"Baseline","SSP2","EU-15","heating",2030,0.342848505147013,0.0633960715377314
"Baseline","SSP2","EU-15","heating",2035,0.338582569629157,0.0607798994037291
"Baseline","SSP2","EU-15","heating",2040,0.334095538976842,0.0580721308223624
"Baseline","SSP2","EU-15","heating",2045,0.329576771804603,0.0553479885592429
"Baseline","SSP2","EU-15","heating",2050,0.324948659031902,0.0525170762691534
"Baseline","SSP2","EU-15","non-thermal",2015,0.797014651000279,0.246222687984038
"Baseline","SSP2","EU-15","non-thermal",2020,0.724558594620827,0.220647268618873
"Baseline","SSP2","EU-15","non-thermal",2025,0.695189534532327,0.212325050775047
"Baseline","SSP2","EU-15","non-thermal",2030,0.658806626392808,0.201729178911235
"Baseline","SSP2","EU-15","non-thermal",2035,0.63176914097231,0.194206877424777
"Baseline","SSP2","EU-15","non-thermal",2040,0.606637748286524,0.18690247480108
"Baseline","SSP2","EU-15","non-thermal",2045,0.576022036870119,0.177440632983934
"Baseline","SSP2","EU-15","non-thermal",2050,0.552244072735669,0.16946425654135
"Baseline","SSP2","Europe_Eastern","cooling",2015,2.17434241739312,0.431355575997736
"Baseline","SSP2","Europe_Eastern","cooling",2020,1.88494947368656,0.404141944319125
"Baseline","SSP2","Europe_Eastern","cooling",2025,1.84728577747899,0.398705511376235
"Baseline","SSP2","Europe_Eastern","cooling",2030,1.7765291328088,0.389756545551473
"Baseline","SSP2","Europe_Eastern","cooling",2035,1.66336026489642,0.376036684380059
"Baseline","SSP2","Europe_Eastern","cooling",2040,1.53802785622839,0.360076508257786
"Baseline","SSP2","Europe_Eastern","cooling",2045,1.43556022494128,0.34627157758481
"Baseline","SSP2","Europe_Eastern","cooling",2050,1.35951970834325,0.334605871721751
"Baseline","SSP2","Europe_Eastern","heating",2015,0.943760810405401,0.28267851668336
"Baseline","SSP2","Europe_Eastern","heating",2020,0.775493672761793,0.242212144999319
"Baseline","SSP2","Europe_Eastern","heating",2025,0.667929851335819,0.211210263249305
"Baseline","SSP2","Europe_Eastern","heating",2030,0.581526028448499,0.181680507586253
"Baseline","SSP2","Europe_Eastern","heating",2035,0.523366602847739,0.158998644128517
"Baseline","SSP2","Europe_Eastern","heating",2040,0.479335491281652,0.139717914904527
"Baseline","SSP2","Europe_Eastern","heating",2045,0.446328207502761,0.123765950729036
"Baseline","SSP2","Europe_Eastern","heating",2050,0.424245641530142,0.112201705630928
"Baseline","SSP2","Europe_Eastern","non-thermal",2015,0.461004596115745,0.130423705678812
"Baseline","SSP2","Europe_Eastern","non-thermal",2020,0.428704525265249,0.111935955236812
"Baseline","SSP2","Europe_Eastern","non-thermal",2025,0.416419736001267,0.104426808712087
"Baseline","SSP2","Europe_Eastern","non-thermal",2030,0.405783324729523,0.0979851391003296
"Baseline","SSP2","Europe_Eastern","non-thermal",2035,0.397454578090088,0.0929917678242208
"Baseline","SSP2","Europe_Eastern","non-thermal",2040,0.389382138356103,0.0881814744381745
"Baseline","SSP2","Europe_Eastern","non-thermal",2045,0.383011087953155,0.0843447157061273
"Baseline","SSP2","Europe_Eastern","non-thermal",2050,0.378487183742704,0.0814664902890997
"Baseline","SSP2","Europe_Non_EU","cooling",2015,0.979211318300017,0.288684967241621
"Baseline","SSP2","Europe_Non_EU","cooling",2020,0.783140849149488,0.242813029734008
"Baseline","SSP2","Europe_Non_EU","cooling",2025,0.69883065406745,0.220158431309012
"Baseline","SSP2","Europe_Non_EU","cooling",2030,0.63168753185611,0.199379233378793
"Baseline","SSP2","Europe_Non_EU","cooling",2035,0.588415735284659,0.184954392192971
"Baseline","SSP2","Europe_Non_EU","cooling",2040,0.55340511297744,0.17231308645804
"Baseline","SSP2","Europe_Non_EU","cooling",2045,0.523713756130812,0.160756247501548
"Baseline","SSP2","Europe_Non_EU","cooling",2050,0.499071422288665,0.150556359520617
"Baseline","SSP2","Europe_Non_EU","heating",2015,2.02280817169194,0.409732820811617
"Baseline","SSP2","Europe_Non_EU","heating",2020,1.6364075557259,0.372654973691709
"Baseline","SSP2","Europe_Non_EU","heating",2025,1.4602696897846,0.352852350797253
"Baseline","SSP2","Europe_Non_EU","heating",2030,1.30626603736409,0.333314973081896
"Baseline","SSP2","Europe_Non_EU","heating",2035,1.19883233718016,0.318738540589306
"Baseline","SSP2","Europe_Non_EU","heating",2040,1.10943784715252,0.305722123538491
"Baseline","SSP2","Europe_Non_EU","heating",2045,1.02319061480085,0.291787447709061
"Baseline","SSP2","Europe_Non_EU","heating",2050,0.957164303222263,0.280498944439589
"Baseline","SSP2","Europe_Non_EU","non-thermal",2015,2.26187232866589,0.4276815234463
"Baseline","SSP2","Europe_Non_EU","non-thermal",2020,1.85373367400032,0.393833382003893
"Baseline","SSP2","Europe_Non_EU","non-thermal",2025,1.67849140742978,0.376966409500604
"Baseline","SSP2","Europe_Non_EU","non-thermal",2030,1.51714362230283,0.359788313324594
"Baseline","SSP2","Europe_Non_EU","non-thermal",2035,1.39337657412352,0.345598397966889
"Baseline","SSP2","Europe_Non_EU","non-thermal",2040,1.29194808160592,0.332996144522144
"Baseline","SSP2","Europe_Non_EU","non-thermal",2045,1.19778403173706,0.320270465827316
"Baseline","SSP2","Europe_Non_EU","non-thermal",2050,1.12366844059855,0.309491963166898
"Baseline","SSP2","European Free Trade Association","cooling",2015,0.328928276314697,0.058338130876991
"Baseline","SSP2","European Free Trade Association","cooling",2020,0.322915576793938,0.0511371434445472
"Baseline","SSP2","European Free Trade Association","cooling",2025,0.318906652077888,0.0481416871754931
"Baseline","SSP2","European Free Trade Association","cooling",2030,0.315771068466741,0.0459456135026333
"Baseline","SSP2","European Free Trade Association","cooling",2035,0.31267594661492,0.0438543818574116
"Baseline","SSP2","European Free Trade Association","cooling",2040,0.309449778596168,0.0417837155121317
"Baseline","SSP2","European Free Trade Association","cooling",2045,0.305684017975952,0.0392275862600627
"Baseline","SSP2","European Free Trade Association","cooling",2050,0.302100876219106,0.0369206619230175
"Baseline","SSP2","European Free Trade Association","heating",2015,0.411245034298564,0.114279452254546
"Baseline","SSP2","European Free Trade Association","heating",2020,0.388104012664837,0.0975624529418666
"Baseline","SSP2","European Free Trade Association","heating",2025,0.371659778151208,0.0873857604421985
"Baseline","SSP2","European Free Trade Association","heating",2030,0.359273129732188,0.079429325551956
"Baseline","SSP2","European Free Trade Association","heating",2035,0.350506680748194,0.0738490926870145
"Baseline","SSP2","European Free Trade Association","heating",2040,0.343169604524525,0.0691928995541197
"Baseline","SSP2","European Free Trade Association","heating",2045,0.334656240743862,0.0634797354166117
"Baseline","SSP2","European Free Trade Association","heating",2050,0.326970275570012,0.0583404974311175
"Baseline","SSP2","European Free Trade Association","non-thermal",2015,0.629841529238775,0.198059555545069
"Baseline","SSP2","European Free Trade Association","non-thermal",2020,0.576676668127976,0.175881120545679
"Baseline","SSP2","European Free Trade Association","non-thermal",2025,0.532450086881227,0.16005465822164
"Baseline","SSP2","European Free Trade Association","non-thermal",2030,0.501987741897628,0.148164358124167
"Baseline","SSP2","European Free Trade Association","non-thermal",2035,0.482112374458255,0.140329607424995
"Baseline","SSP2","European Free Trade Association","non-thermal",2040,0.466629902947345,0.133950636408566
"Baseline","SSP2","European Free Trade Association","non-thermal",2045,0.448886102007606,0.125945963490608
"Baseline","SSP2","European Free Trade Association","non-thermal",2050,0.432614779449069,0.118492487779253
"Baseline","SSP2","India","cooling",2015,9.41618783135196,0.63474242473831
"Baseline","SSP2","India","cooling",2020,10.7412911844099,0.660391549436314
"Baseline","SSP2","India","cooling",2025,12.662009249761,0.678031201674081
"Baseline","SSP2","India","cooling",2030,14.1155873322576,0.688830944941511
"Baseline","SSP2","India","cooling",2035,14.442415306854,0.688874900337236
"Baseline","SSP2","India","cooling",2040,14.7319830612904,0.68816319523367
"Baseline","SSP2","India","cooling",2045,15.1865613488471,0.688219517479163
"Baseline","SSP2","India","cooling",2050,15.7756146406485,0.688482223893544
"Baseline","SSP2","India","heating",2015,7.4731601480135,0.603045358990123
"Baseline","SSP2","India","heating",2020,7.05728506619001,0.601016318237521
"Baseline","SSP2","India","heating",2025,7.42461432243189,0.605638568823981
"Baseline","SSP2","India","heating",2030,7.17126616744461,0.598712325374228
"Baseline","SSP2","India","heating",2035,6.44231537213394,0.582557149853335
"Baseline","SSP2","India","heating",2040,5.74628461213034,0.565319133798661
"Baseline","SSP2","India","heating",2045,5.19934873886203,0.550088856529866
"Baseline","SSP2","India","heating",2050,4.75124979099088,0.536338262806799
"Baseline","SSP2","India","non-thermal",2015,5.20558201319492,0.551586059459765
"Baseline","SSP2","India","non-thermal",2020,4.55063085610159,0.536522326376159
"Baseline","SSP2","India","non-thermal",2025,4.206874197694,0.523093302061731
"Baseline","SSP2","India","non-thermal",2030,3.78362647521041,0.505297887195504
"Baseline","SSP2","India","non-thermal",2035,3.19527112052216,0.47981114506904
"Baseline","SSP2","India","non-thermal",2040,2.72199624064703,0.455977237176744
"Baseline","SSP2","India","non-thermal",2045,2.37084033567769,0.435100391212546
"Baseline","SSP2","India","non-thermal",2050,2.12073978999864,0.417809648393255
"Baseline","SSP2","Indonesia","cooling",2015,3.05022791751817,0.476073049910171
"Baseline","SSP2","Indonesia","cooling",2020,2.5225297190744,0.445174673027878
"Baseline","SSP2","Indonesia","cooling",2025,2.18606971557652,0.420425803482552
"Baseline","SSP2","Indonesia","cooling",2030,1.8909299185861,0.395354739383431
"Baseline","SSP2","Indonesia","cooling",2035,1.59323009630103,0.365632836417901
"Baseline","SSP2","Indonesia","cooling",2040,1.35078781373657,0.336849114329777
"Baseline","SSP2","Indonesia","cooling",2045,1.13935616808017,0.306658480753852
"Baseline","SSP2","Indonesia","cooling",2050,0.960765412216877,0.275760843205947
"Baseline","SSP2","Indonesia","non-thermal",2015,2.866475325797,0.465699833632726
"Baseline","SSP2","Indonesia","non-thermal",2020,2.3245847293577,0.431308119926889
"Baseline","SSP2","Indonesia","non-thermal",2025,1.99057621463562,0.404298208239385
"Baseline","SSP2","Indonesia","non-thermal",2030,1.69738022741009,0.376793815281061
"Baseline","SSP2","Indonesia","non-thermal",2035,1.41441754771747,0.345129862973197
"Baseline","SSP2","Indonesia","non-thermal",2040,1.19074908902572,0.314877240647284
"Baseline","SSP2","Indonesia","non-thermal",2045,1.0019233229404,0.284019213897852
"Baseline","SSP2","Indonesia","non-thermal",2050,0.847999469493889,0.253343130016174
"Baseline","SSP2","Japan","cooling",2015,1.1001303651916,0.299628096269053
"Baseline","SSP2","Japan","cooling",2020,0.961560913222389,0.261298984341178
"Baseline","SSP2","Japan","cooling",2025,0.929146696054103,0.257205187041117
"Baseline","SSP2","Japan","cooling",2030,0.878815388113349,0.247222489604386
"Baseline","SSP2","Japan","cooling",2035,0.840993732675865,0.239669336032979
"Baseline","SSP2","Japan","cooling",2040,0.80555037710619,0.232214158989688
"Baseline","SSP2","Japan","cooling",2045,0.767714919123081,0.223861227272738
"Baseline","SSP2","Japan","cooling",2050,0.733277033975396,0.215842428656389
"Baseline","SSP2","Japan","heating",2015,1.07492053408177,0.295622125943648
"Baseline","SSP2","Japan","heating",2020,0.96906960509852,0.263477969743547
"Baseline","SSP2","Japan","heating",2025,0.950685974347811,0.262359942370398
"Baseline","SSP2","Japan","heating",2030,0.912847984197544,0.25523630166897
"Baseline","SSP2","Japan","heating",2035,0.877916553622885,0.248235590653165
"Baseline","SSP2","Japan","heating",2040,0.848916652069215,0.242485353343585
"Baseline","SSP2","Japan","heating",2045,0.814499168625975,0.235048777473266
"Baseline","SSP2","Japan","heating",2050,0.779923005956585,0.227266030898003
"Baseline","SSP2","Japan","non-thermal",2015,0.358877170033957,0.0766002614449809
"Baseline","SSP2","Japan","non-thermal",2020,0.34649834259134,0.0617061973147889
"Baseline","SSP2","Japan","non-thermal",2025,0.346754122431012,0.061396498258334
"Baseline","SSP2","Japan","non-thermal",2030,0.345246052294659,0.0604627530974861
"Baseline","SSP2","Japan","non-thermal",2035,0.343965794992062,0.0596352359472384
"Baseline","SSP2","Japan","non-thermal",2040,0.34281671069127,0.0589063758965002
"Baseline","SSP2","Japan","non-thermal",2045,0.34158464454205,0.0581342457874853
"Baseline","SSP2","Japan","non-thermal",2050,0.340444530916368,0.0574465939074289
"Baseline","SSP2","Mexico","cooling",2015,4.52916672157777,0.541078695422126
"Baseline","SSP2","Mexico","cooling",2020,4.16815119210557,0.529795934096637
"Baseline","SSP2","Mexico","cooling",2025,3.91183014889418,0.520225028732446
"Baseline","SSP2","Mexico","cooling",2030,3.60477287223111,0.507107890221527
"Baseline","SSP2","Mexico","cooling",2035,3.18902478483142,0.4853490253278
"Baseline","SSP2","Mexico","cooling",2040,2.7346815239756,0.45893544750082
"Baseline","SSP2","Mexico","cooling",2045,2.29271690029856,0.428098586502774
"Baseline","SSP2","Mexico","cooling",2050,1.88730244594737,0.392927897276987
"Baseline","SSP2","Mexico","heating",2015,1.83088563638525,0.394012958486515
"Baseline","SSP2","Mexico","heating",2020,1.44265977827262,0.352487018227691
"Baseline","SSP2","Mexico","heating",2025,1.23908161852256,0.324278036474125
"Baseline","SSP2","Mexico","heating",2030,1.06860075491496,0.296162146998694
"Baseline","SSP2","Mexico","heating",2035,0.943545267034188,0.272817919486984
"Baseline","SSP2","Mexico","heating",2040,0.829910543346042,0.248026723229866
"Baseline","SSP2","Mexico","heating",2045,0.726479795712202,0.221579005731717
"Baseline","SSP2","Mexico","heating",2050,0.625811867536958,0.191054860164336
"Baseline","SSP2","Mexico","non-thermal",2015,3.29811024863985,0.489944407177738
"Baseline","SSP2","Mexico","non-thermal",2020,2.86075278932659,0.467120758493346
"Baseline","SSP2","Mexico","non-thermal",2025,2.50857610007019,0.445254819800548
"Baseline","SSP2","Mexico","non-thermal",2030,2.15029172755869,0.419096083479519
"Baseline","SSP2","Mexico","non-thermal",2035,1.81334877396702,0.389456168537709
"Baseline","SSP2","Mexico","non-thermal",2040,1.52276235435603,0.358213994863929
"Baseline","SSP2","Mexico","non-thermal",2045,1.26693343723203,0.324422401610424
"Baseline","SSP2","Mexico","non-thermal",2050,1.05077340438893,0.289134367171128
"Baseline","SSP2","Middle East","cooling",2015,0.684622254172988,0.217207999942218
"Baseline","SSP2","Middle East","cooling",2020,0.597881078034026,0.186663304429036
"Baseline","SSP2","Middle East","cooling",2025,0.563030341869827,0.173495446891046
"Baseline","SSP2","Middle East","cooling",2030,0.528895771053388,0.159083910604245
"Baseline","SSP2","Middle East","cooling",2035,0.499338099776763,0.145799637521218
"Baseline","SSP2","Middle East","cooling",2040,0.476139451104692,0.134818710271675
"Baseline","SSP2","Middle East","cooling",2045,0.455598109170643,0.124737861728292
"Baseline","SSP2","Middle East","cooling",2050,0.437952837799225,0.115792265512243
"Baseline","SSP2","Middle East","heating",2015,4.51641386013906,0.531917359607484
"Baseline","SSP2","Middle East","heating",2020,3.81041103440054,0.512321373644671
"Baseline","SSP2","Middle East","heating",2025,3.3236896681286,0.492347534142818
"Baseline","SSP2","Middle East","heating",2030,2.83404017620152,0.467657122619324
"Baseline","SSP2","Middle East","heating",2035,2.44342907179869,0.443445197272771
"Baseline","SSP2","Middle East","heating",2040,2.16129207362189,0.422671473883489
"Baseline","SSP2","Middle East","heating",2045,1.90026290389804,0.400796941204015
"Baseline","SSP2","Middle East","heating",2050,1.69137294684007,0.380303673667987
"Baseline","SSP2","Middle East","non-thermal",2015,0.684630022122418,0.217210459643456
"Baseline","SSP2","Middle East","non-thermal",2020,0.621783542243056,0.19470548368048
"Baseline","SSP2","Middle East","non-thermal",2025,0.58984626952112,0.183262891778132
"Baseline","SSP2","Middle East","non-thermal",2030,0.556090237003355,0.169661326144092
"Baseline","SSP2","Middle East","non-thermal",2035,0.526731845186428,0.156997057208484
"Baseline","SSP2","Middle East","non-thermal",2040,0.504445032170371,0.146781022570133
"Baseline","SSP2","Middle East","non-thermal",2045,0.485114262804991,0.137542794896245
"Baseline","SSP2","Middle East","non-thermal",2050,0.469249537961121,0.129690070736207
"Baseline","SSP2","Pakistan","cooling",2015,2.04527116708607,0.407238444387096
"Baseline","SSP2","Pakistan","cooling",2020,1.80395266961843,0.378881498079281
"Baseline","SSP2","Pakistan","cooling",2025,1.68679036407162,0.368476932144377
"Baseline","SSP2","Pakistan","cooling",2030,1.52499679907025,0.349974491735274
"Baseline","SSP2","Pakistan","cooling",2035,1.32374398781325,0.323429738856164
"Baseline","SSP2","Pakistan","cooling",2040,1.12485630263334,0.292820401392171
"Baseline","SSP2","Pakistan","cooling",2045,0.944042241713692,0.259825008729419
"Baseline","SSP2","Pakistan","cooling",2050,0.792427582288217,0.226873920419166
"Baseline","SSP2","Pakistan","heating",2015,1.06228434870088,0.292329939663797
"Baseline","SSP2","Pakistan","heating",2020,0.899460616191126,0.249690802676317
"Baseline","SSP2","Pakistan","heating",2025,0.818943508139825,0.235968014206649
"Baseline","SSP2","Pakistan","heating",2030,0.721038603097857,0.211896997257039
"Baseline","SSP2","Pakistan","heating",2035,0.637451295572269,0.188185868537227
"Baseline","SSP2","Pakistan","heating",2040,0.562779941811595,0.163281064868336
"Baseline","SSP2","Pakistan","heating",2045,0.502180781569167,0.139698845972153
"Baseline","SSP2","Pakistan","heating",2050,0.455394816500969,0.118915833144917
"Baseline","SSP2","Pakistan","non-thermal",2015,1.87071642128446,0.391637135317963
"Baseline","SSP2","Pakistan","non-thermal",2020,1.67172084489172,0.36454329537898
"Baseline","SSP2","Pakistan","non-thermal",2025,1.56112302095274,0.354105020076177
"Baseline","SSP2","Pakistan","non-thermal",2030,1.40368363042539,0.334596838517668
"Baseline","SSP2","Pakistan","non-thermal",2035,1.22593308986214,0.309460966985924
"Baseline","SSP2","Pakistan","non-thermal",2040,1.05019033897334,0.280438540897348
"Baseline","SSP2","Pakistan","non-thermal",2045,0.886732268014852,0.248609012684303
"Baseline","SSP2","Pakistan","non-thermal",2050,0.751281352104545,0.217306671226965
"Baseline","SSP2","Russia","cooling",2015,2.12708954159385,0.416949009835945
"Baseline","SSP2","Russia","cooling",2020,2.16038763411911,0.415698370114127
"Baseline","SSP2","Russia","cooling",2025,2.17911676658666,0.417430605474778
"Baseline","SSP2","Russia","cooling",2030,2.17469963664496,0.417287358789232
"Baseline","SSP2","Russia","cooling",2035,2.11023715908982,0.41197373876181
"Baseline","SSP2","Russia","cooling",2040,2.06160233708741,0.407824081905955
"Baseline","SSP2","Russia","cooling",2045,2.02407053447236,0.404579217701735
"Baseline","SSP2","Russia","cooling",2050,1.99752090155179,0.40227461702937
"Baseline","SSP2","Russia","heating",2015,0.414699348581974,0.110221995625556
"Baseline","SSP2","Russia","heating",2020,0.399858408756882,0.0929686804412146
"Baseline","SSP2","Russia","heating",2025,0.389591912507231,0.0871579676244794
"Baseline","SSP2","Russia","heating",2030,0.380838595540404,0.0824699714729413
"Baseline","SSP2","Russia","heating",2035,0.373434626361993,0.0785648117681583
"Baseline","SSP2","Russia","heating",2040,0.367408580321298,0.0754057911972508
"Baseline","SSP2","Russia","heating",2045,0.362281471840634,0.0727171834829144
"Baseline","SSP2","Russia","heating",2050,0.357623772106031,0.0702772022751026
"Baseline","SSP2","Russia","non-thermal",2015,0.454954057479382,0.134558829414671
"Baseline","SSP2","Russia","non-thermal",2020,0.415695855594989,0.104500711913841
"Baseline","SSP2","Russia","non-thermal",2025,0.400906803834907,0.095424878237922
"Baseline","SSP2","Russia","non-thermal",2030,0.390709941785294,0.089101866792768
"Baseline","SSP2","Russia","non-thermal",2035,0.384438418101297,0.0852418013218978
"Baseline","SSP2","Russia","non-thermal",2040,0.380805320885926,0.0830132663335336
"Baseline","SSP2","Russia","non-thermal",2045,0.378612957952186,0.0816653726877549
"Baseline","SSP2","Russia","non-thermal",2050,0.377430421588748,0.0809682470581111
"Baseline","SSP2","South Africa","cooling",2015,9.71030117563526,0.625167764638786
"Baseline","SSP2","South Africa","cooling",2020,6.15025842885038,0.571400128767915
"Baseline","SSP2","South Africa","cooling",2025,4.88795140269312,0.541346111779039
"Baseline","SSP2","South Africa","cooling",2030,3.93426123567185,0.511576517786667
"Baseline","SSP2","South Africa","cooling",2035,3.34756651089797,0.488396388789539
"Baseline","SSP2","South Africa","cooling",2040,2.87466427885299,0.466166553527306
"Baseline","SSP2","South Africa","cooling",2045,2.48530756418061,0.44448006902121
"Baseline","SSP2","South Africa","cooling",2050,2.17611859851132,0.424227888291392
"Baseline","SSP2","South Africa","heating",2015,4.07832389280508,0.514996797643836
"Baseline","SSP2","South Africa","heating",2020,2.63580312650838,0.453483869367409
"Baseline","SSP2","South Africa","heating",2025,2.02527661838425,0.413668981446238
"Baseline","SSP2","South Africa","heating",2030,1.61773196813829,0.376885726639474
"Baseline","SSP2","South Africa","heating",2035,1.43897539667947,0.356744068886137
"Baseline","SSP2","South Africa","heating",2040,1.29451549534942,0.338303115710763
"Baseline","SSP2","South Africa","heating",2045,1.17094348319109,0.320475717662136
"Baseline","SSP2","South Africa","heating",2050,1.07071807747626,0.304322006925008
"Baseline","SSP2","South Africa","non-thermal",2015,17.705765405082,0.694092919502984
"Baseline","SSP2","South Africa","non-thermal",2020,13.2406048647387,0.66881633596087
"Baseline","SSP2","South Africa","non-thermal",2025,11.9799247791495,0.657694709503365
"Baseline","SSP2","South Africa","non-thermal",2030,10.863739915845,0.646080506008851
"Baseline","SSP2","South Africa","non-thermal",2035,9.53234646730959,0.629116914523206
"Baseline","SSP2","South Africa","non-thermal",2040,8.34287705125207,0.611716964514349
"Baseline","SSP2","South Africa","non-thermal",2045,7.32586034647414,0.594059133873966
"Baseline","SSP2","South Africa","non-thermal",2050,6.50352649262113,0.577132700569464
"Baseline","SSP2","South America_Northern","cooling",2015,2.08143220590188,0.412402694977627
"Baseline","SSP2","South America_Northern","cooling",2020,1.83686276835195,0.388042142360567
"Baseline","SSP2","South America_Northern","cooling",2025,1.69313079445462,0.373685544289439
"Baseline","SSP2","South America_Northern","cooling",2030,1.55588683060105,0.35899386657091
"Baseline","SSP2","South America_Northern","cooling",2035,1.38818728495534,0.338628156610684
"Baseline","SSP2","South America_Northern","cooling",2040,1.24348268167736,0.318840954654038
"Baseline","SSP2","South America_Northern","cooling",2045,1.11338193942401,0.299003229227694
"Baseline","SSP2","South America_Northern","cooling",2050,0.986990894659325,0.276953257690388
"Baseline","SSP2","South America_Northern","heating",2015,1.55586417683903,0.364652338763886
"Baseline","SSP2","South America_Northern","heating",2020,1.35704363224188,0.335233107423762
"Baseline","SSP2","South America_Northern","heating",2025,1.22272814593739,0.316339869388469
"Baseline","SSP2","South America_Northern","heating",2030,1.09604648416698,0.296849293101585
"Baseline","SSP2","South America_Northern","heating",2035,0.972237128787257,0.275403144824868
"Baseline","SSP2","South America_Northern","heating",2040,0.862290009161038,0.253729474012422
"Baseline","SSP2","South America_Northern","heating",2045,0.76200165663586,0.231256864408627
"Baseline","SSP2","South America_Northern","heating",2050,0.666417905585211,0.206111345343299
"Baseline","SSP2","South America_Northern","non-thermal",2015,1.39511272650749,0.346634213536453
"Baseline","SSP2","South America_Northern","non-thermal",2020,1.14702053031358,0.305995317401527
"Baseline","SSP2","South America_Northern","non-thermal",2025,0.999818897704596,0.281050649644945
"Baseline","SSP2","South America_Northern","non-thermal",2030,0.8721115440191,0.25641470566835
"Baseline","SSP2","South America_Northern","non-thermal",2035,0.768054387178166,0.233221119143544
"Baseline","SSP2","South America_Northern","non-thermal",2040,0.685383207876116,0.211894791373442
"Baseline","SSP2","South America_Northern","non-thermal",2045,0.617473403882661,0.191845157490943
"Baseline","SSP2","South America_Northern","non-thermal",2050,0.560541338438052,0.172119999417293
"Baseline","SSP2","South America_Southern","cooling",2015,4.39448655606407,0.53028461417682
"Baseline","SSP2","South America_Southern","cooling",2020,4.53547083445699,0.537410021565006
"Baseline","SSP2","South America_Southern","cooling",2025,4.21567329331899,0.526859224922121
"Baseline","SSP2","South America_Southern","cooling",2030,3.84473128866095,0.512993831987328
"Baseline","SSP2","South America_Southern","cooling",2035,3.36545074003073,0.492353722760142
"Baseline","SSP2","South America_Southern","cooling",2040,2.88416191376875,0.469109837476984
"Baseline","SSP2","South America_Southern","cooling",2045,2.4303563272604,0.44271336643055
"Baseline","SSP2","South America_Southern","cooling",2050,2.04187872346545,0.414390699630904
"Baseline","SSP2","South America_Southern","heating",2015,2.93182937375174,0.468943566273022
"Baseline","SSP2","South America_Southern","heating",2020,2.69215489317456,0.456573620200416
"Baseline","SSP2","South America_Southern","heating",2025,2.31347113048648,0.433058200120415
"Baseline","SSP2","South America_Southern","heating",2030,1.97557056943776,0.40821311993604
"Baseline","SSP2","South America_Southern","heating",2035,1.68959308222801,0.382813089028186
"Baseline","SSP2","South America_Southern","heating",2040,1.43860852644447,0.35610247921263
"Baseline","SSP2","South America_Southern","heating",2045,1.22322429581882,0.328162768202912
"Baseline","SSP2","South America_Southern","heating",2050,1.04560812763998,0.299888576488536
